,OBJECTID,FEATUREID,ZORDER,ANNOTATIONCLASSID,ADDRESS_,ADDRESS_ID,LAST_MOD,DRAW,PROP_CODE,CREATION_DATE,LAST_UPDATE_DATE,TEXT,SYMBOLID,STATUS,TEXTSTRING,FONTNAME,FONTSIZE,BOLD,ITALIC,UNDERLINE,VERTICALALIGNMENT,HORIZONTALALIGNMENT,XOFFSET,YOFFSET,ANGLE,FONTLEADING,WORDSPACING,CHARACTERWIDTH,CHARACTERSPACING,FLIPANGLE,OVERRIDE,SHAPE.AREA,SHAPE.LEN,SHAPE
0,661824,,,0,27145.0,25196.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:54:48,,0,0,19456,Arial,4.0,0,0,0,2,0,0,0,69.66144706,0,100,100,0,180,64,383.531173155387,86.6207900646016,"{'rings': [[[1243152.777258873, 549462.1978830248], [1243141.137938559, 549466.511955455], [1243151.876530245, 549495.4830724895], [1243163.515850544, 549491.1690000594], [1243152.777258873, 549462.1978830248]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
1,661820,,,0,27145.0,25196.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:54:48,,0,0,19460,Arial,4.0,0,0,0,2,0,0,0,69.66144706,0,100,100,0,180,64,383.531173155387,86.6207900646016,"{'rings': [[[1243182.9854051173, 549453.1702473313], [1243171.3460848033, 549457.4843197614], [1243182.0846764743, 549486.455436796], [1243193.7239967883, 549482.1413643658], [1243182.9854051173, 549453.1702473313]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
2,661829,,,0,27145.0,25196.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:54:48,,0,0,19470,Arial,4.0,0,0,0,2,0,0,0,-18.34273748,0,100,100,0,180,64,383.548707797252,86.6222504393873,"{'rings': [[[1243219.6175350845, 549564.7165450454], [1243223.5240840465, 549576.499382168], [1243252.851851061, 549566.776118353], [1243248.945302099, 549554.9932812452], [1243219.6175350845, 549564.7165450454]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
3,661826,,,0,27145.0,25196.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:54:48,,0,0,19472,Arial,4.0,0,0,0,2,0,0,0,-18.34273748,0,100,100,0,180,64,383.548707797252,86.6222504393873,"{'rings': [[[1243223.0897850394, 549578.60554488], [1243226.9963340014, 549590.3883820027], [1243256.324101016, 549580.6651181877], [1243252.417552054, 549568.8822810799], [1243223.0897850394, 549578.60554488]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
4,661815,,,0,34691.0,37438.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:25:16,,0,0,19449,Arial,4.5,0,0,0,2,0,0,0,-14.89661124,0,100,100,0,180,64,485.411760594629,97.44906524138419,"{'rings': [[[1243269.601012379, 549349.5591439307], [1243273.1910746396, 549363.0545435697], [1243306.782576099, 549354.1184801608], [1243303.1925138384, 549340.6230805218], [1243269.601012379, 549349.5591439307]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
5,661818,,,0,34691.0,37438.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:25:16,,0,0,19459,Arial,4.5,0,0,0,2,0,0,0,-14.89661124,0,100,100,0,180,64,485.411760594629,97.44906524138419,"{'rings': [[[1243289.0453979373, 549422.1283112764], [1243292.6354602128, 549435.6237109005], [1243326.2269616723, 549426.6876475066], [1243322.6368994117, 549413.1922478676], [1243289.0453979373, 549422.1283112764]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
6,573892,,,0,,,,,7,,,,0,0,19451,Arial,4.5,0,0,0,2,0,0,0,-65.89686562,0,100,100,0,180,64,485.4142193732591,97.4488394939762,"{'rings': [[[1243414.7093584687, 549569.2876625061], [1243427.456649959, 549574.9908491373], [1243441.6514262855, 549543.2618531287], [1243428.904134795, 549537.5586664975], [1243414.7093584687, 549569.2876625061]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
7,661898,,,0,,,,,7,,,,0,0,19445,Arial,4.5,0,0,0,2,0,0,0,56.68010547,0,100,100,0,180,64,485.40659612712807,97.44840210827431,"{'rings': [[[1243489.3466672897, 549530.5798939168], [1243477.6778939068, 549538.2510815561], [1243496.771520108, 549567.29663454], [1243508.4408290088, 549559.6254469007], [1243489.3466672897, 549530.5798939168]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
8,661786,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,19412,Arial,5.0,0,0,0,2,0,0,0,57.23947364,0,100,100,0,180,64,599.2755426450351,108.27628203862301,"{'rings': [[[1243601.5762763768, 549190.8948855102], [1243588.5280279964, 549199.2911543399], [1243609.4268600345, 549231.7698650211], [1243622.4756439328, 549223.3730606735], [1243601.5762763768, 549190.8948855102]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
9,437960,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,19429,Arial,5.0,0,0,0,2,0,0,0,-33.59931914,0,100,100,0,180,64,599.2670622389641,108.27568145283601,"{'rings': [[[1243601.2608607113, 549440.5204187483], [1243609.847235769, 549453.4444286972], [1243642.0164213926, 549432.0722053945], [1243633.429510817, 549419.1481954455], [1243601.2608607113, 549440.5204187483]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
10,661790,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,19413,Arial,5.0,0,0,0,2,0,0,0,57.23947364,0,100,100,0,180,64,599.2755426450351,108.27628203862301,"{'rings': [[[1243647.52307567, 549295.3874391615], [1243634.4748272747, 549303.7837079912], [1243655.3736593127, 549336.2624186873], [1243668.422443211, 549327.8656143397], [1243647.52307567, 549295.3874391615]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
11,661769,,,0,35600.0,39958.0,1899-12-30 00:00:00,YES,7,,,,0,0,19344,Arial,5.0,0,0,0,2,0,0,0,-33.03389777,0,100,100,0,180,64,599.284538092676,108.27715951177501,"{'rings': [[[1243655.040571794, 549077.6804726422], [1243663.4989598542, 549090.689093247], [1243695.8775300682, 549069.6349631846], [1243687.4191420227, 549056.6263425648], [1243655.040571794, 549077.6804726422]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
12,661788,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,19409,Arial,5.0,0,0,0,2,0,0,0,57.23947364,0,100,100,0,180,64,599.2755426450351,108.27628203862301,"{'rings': [[[1243681.0031909496, 549273.4475747496], [1243667.9549425542, 549281.8438435793], [1243688.8537745923, 549314.3225542605], [1243701.9025584906, 549305.9257499278], [1243681.0031909496, 549273.4475747496]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
13,35231,,,0,35231.0,37655.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:06:39,,0,0,19335,Arial,5.76,0,0,0,2,0,0,0,-27.847479999999997,0,100,100,0,180,223,795.287183543527,124.734108519821,"{'rings': [[[1243695.3243477494, 548909.8048984408], [1243703.6745626777, 548925.6094192713], [1243743.0142336488, 548904.8262574971], [1243734.6645542234, 548889.0217366666], [1243695.3243477494, 548909.8048984408]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
14,661916,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,11726,Arial,4.8,0,0,0,2,0,0,0,-33.59931914,0,100,100,0,180,64,552.293317006819,103.945462440571,"{'rings': [[[1243708.5257521272, 549540.9714747965], [1243716.7688649595, 549553.3787171394], [1243747.6512188911, 549532.8611685634], [1243739.4081060588, 549520.4539262205], [1243708.5257521272, 549540.9714747965]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
15,34673,,,0,34673.0,37376.0,1899-12-30 00:00:00,YES,7,,,,0,0,11723,Arial,4.3,0,0,0,2,0,0,0,58.26082848,0,100,100,0,180,64,443.21975421103105,93.11740426659169,"{'rings': [[[1243782.622730866, 549524.399567455], [1243771.2741927505, 549531.4190388322], [1243788.7468287349, 549559.6666812003], [1243800.0953668505, 549552.6466743052], [1243782.622730866, 549524.399567455]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
16,661768,,,0,35600.0,39958.0,1899-12-30 00:00:00,YES,7,,,,0,0,19343,Arial,5.76,0,0,0,2,0,0,0,-34.56246142,0,100,100,0,180,223,795.291398510673,124.73412578744102,"{'rings': [[[1243766.2452138215, 549027.3119633198], [1243776.3856402934, 549042.03207542], [1243813.0252674222, 549016.7913244069], [1243802.8848409504, 549002.0712123066], [1243766.2452138215, 549027.3119633198]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
17,35603,,,0,35603.0,39916.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:53:51,,0,0,19355,Arial,5.76,0,0,0,2,0,0,0,-34.18646168,0,100,100,0,180,223,795.304446612805,124.734442863682,"{'rings': [[[1243866.659855172, 549191.9353823662], [1243876.7038897574, 549206.7218977809], [1243913.5084540993, 549181.722661987], [1243903.464419514, 549166.9361465871], [1243866.659855172, 549191.9353823662]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
18,661844,,,0,,,,,7,,,,0,0,19522,Arial,5.0,0,0,0,2,0,0,0,19.10193571,0,100,100,0,180,64,599.278156853805,108.276627740593,"{'rings': [[[1243062.180666685, 549745.8802763224], [1243057.10295631, 549760.5425533056], [1243093.5979955941, 549773.181671679], [1243098.6757059842, 549758.5193947107], [1243062.180666685, 549745.8802763224]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
19,573891,,,0,,,,,7,,,,0,0,19518,Arial,5.0,0,0,0,2,0,0,0,19.10193571,0,100,100,0,180,64,599.278156853805,108.276627740593,"{'rings': [[[1243075.6407226324, 549707.4167005122], [1243070.5630122423, 549722.0789774805], [1243107.0580515414, 549734.7180958539], [1243112.1357619166, 549720.0558188856], [1243075.6407226324, 549707.4167005122]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
20,661880,,,0,,,,,7,,,,0,0,19546,Arial,4.6000000000000005,0,0,0,2,0,0,0,-33.16074072,0,100,100,0,180,64,507.23202264067004,99.61506419351218,"{'rings': [[[1243177.4535818398, 549956.5195755213], [1243185.261860162, 549968.470027417], [1243215.0073253512, 549949.0342100114], [1243207.199047029, 549937.0837581158], [1243177.4535818398, 549956.5195755213]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
21,661838,,,0,,,,,7,,,,0,0,19504,Arial,5.0,0,0,0,2,0,0,0,-71.25998545,0,100,100,0,180,64,599.2742845785721,108.276583313023,"{'rings': [[[1243202.037797004, 549773.9362059534], [1243216.7316690981, 549778.9212730229], [1243229.139982462, 549742.3469781727], [1243214.4461103678, 549737.3619111031], [1243202.037797004, 549773.9362059534]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
22,661876,,,0,,,,,7,,,,0,0,19602,Arial,4.6000000000000005,0,0,0,2,0,0,0,-33.16074072,0,100,100,0,180,64,507.23202264067004,99.61506419351218,"{'rings': [[[1243256.6202383041, 550061.9883647859], [1243264.4285166413, 550073.9388166815], [1243294.1739818156, 550054.5029992759], [1243286.3657034934, 550042.5525473803], [1243256.6202383041, 550061.9883647859]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
23,661860,,,0,,,,,7,,,,0,0,19545,Arial,4.6000000000000005,0,0,0,2,0,0,0,-33.16074073,0,100,100,0,180,64,507.23202264067004,99.61506419351218,"{'rings': [[[1243282.661577493, 549907.5610652864], [1243290.46985583, 549919.511517182], [1243320.2153210044, 549900.0756997764], [1243312.4070426822, 549888.1252478808], [1243282.661577493, 549907.5610652864]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
24,661883,,,0,,,,,7,,,,0,0,19553,Arial,4.6000000000000005,0,0,0,2,0,0,0,-33.16074073,0,100,100,0,180,64,507.23202264067004,99.61506419351218,"{'rings': [[[1243316.7762726992, 549958.0811240822], [1243324.5845510215, 549970.0315759778], [1243354.3300162107, 549950.5957585722], [1243346.5217378885, 549938.6453066766], [1243316.7762726992, 549958.0811240822]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
25,661850,,,0,,,,,7,,,,0,0,19620,Arial,4.6000000000000005,0,0,0,2,0,0,0,-69.3999738,0,100,100,0,180,64,507.22952256694805,99.6144616641778,"{'rings': [[[1243368.1295858026, 550184.9083696008], [1243381.4921788424, 550189.9309224039], [1243393.993671015, 550156.6709019244], [1243380.63107799, 550151.6483491212], [1243368.1295858026, 550184.9083696008]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
26,661871,,,0,,,,,7,,,,0,0,19601,Arial,5.0,0,0,0,2,0,0,0,-33.16074072,0,100,100,0,180,64,599.272464153246,108.27600766482101,"{'rings': [[[1243435.874339223, 549989.6350081563], [1243444.3616448343, 550002.6243503839], [1243476.6930901408, 549981.4989974201], [1243468.2057845145, 549968.5091196746], [1243435.874339223, 549989.6350081563]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
27,661853,,,0,,,,,7,,,,0,0,19634,Arial,5.0,0,0,0,2,0,0,0,-69.3999738,0,100,100,0,180,64,599.278739860214,108.27683205038201,"{'rings': [[[1243480.408997357, 550229.3568105549], [1243494.9336481392, 550234.81633991], [1243508.5222266018, 550198.6640273333], [1243493.9981113374, 550193.2044979781], [1243480.408997357, 550229.3568105549]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
28,661870,,,0,,,,,7,,,,0,0,19613,Arial,5.0,0,0,0,2,0,0,0,-33.16074072,0,100,100,0,180,64,599.272463866475,108.27600766482101,"{'rings': [[[1243501.499542147, 550089.635164395], [1243509.9868477732, 550102.6245066226], [1243542.3182930648, 550081.4991536438], [1243533.8309874535, 550068.5092759132], [1243501.499542147, 550089.635164395]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
29,661906,,,0,,,,,7,,,,0,0,11719,Arial,5.0,0,0,0,2,0,0,0,-30.24393699,0,100,100,0,180,64,599.2674264387371,108.27585927496601,"{'rings': [[[1243520.8491423726, 549777.3939971179], [1243528.6643823236, 549790.7983599752], [1243562.0293628573, 549771.3454062343], [1243554.2135873884, 549757.9410433918], [1243520.8491423726, 549777.3939971179]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
30,661907,,,0,,,,,7,,,,0,0,11717,Arial,5.0,0,0,0,2,0,0,0,-30.24393698,0,100,100,0,180,64,599.2674264387371,108.27585927496601,"{'rings': [[[1243531.5261503458, 549795.3625158072], [1243539.3413902968, 549808.7668786645], [1243572.7063708305, 549789.3139249235], [1243564.8905953616, 549775.9095620662], [1243531.5261503458, 549795.3625158072]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
31,35690,,,0,35690.0,40114.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:12:58,,0,0,19244,Arial,5.0,0,0,0,2,0,0,0,-55.78422228,0,100,100,0,180,64,599.263225236622,108.27550875005001,"{'rings': [[[1244331.8588811606, 548477.4107090086], [1244344.689712286, 548486.1357812732], [1244366.407339856, 548454.1990071982], [1244353.5765087306, 548445.4739349335], [1244331.8588811606, 548477.4107090086]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
32,35694,,,0,35694.0,40153.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:11:29,,0,0,19224,Arial,5.0,0,0,0,2,0,0,0,34.78928928,0,100,100,0,180,64,599.2746341530011,108.276616319284,"{'rings': [[[1244363.8642005771, 548354.8093329221], [1244355.0111413002, 548367.5523403287], [1244386.7294270992, 548389.5885966271], [1244395.5824863762, 548376.8455892205], [1244363.8642005771, 548354.8093329221]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
33,35695,,,0,35695.0,40162.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:55:16,,0,0,19220,Arial,5.0,0,0,0,2,0,0,0,34.46086683,0,100,100,0,180,64,599.2746096340401,108.27628923675701,"{'rings': [[[1244375.1715043932, 548338.7140298933], [1244366.3918100446, 548351.507910803], [1244398.235405296, 548373.361558035], [1244407.0156351477, 548360.5682126433], [1244375.1715043932, 548338.7140298933]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
34,35696,,,0,35696.0,40165.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:38:22,,0,0,19216,Arial,5.0,0,0,0,2,0,0,0,33.94368549,0,100,100,0,180,64,599.2841571167711,108.277049938921,"{'rings': [[[1244387.3822143823, 548321.6623051614], [1244378.7181903124, 548334.5349061042], [1244410.7583179027, 548356.1004486978], [1244419.4223419726, 548343.22784774], [1244387.3822143823, 548321.6623051614]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
35,35682,,,0,35682.0,40126.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:52:10,,0,0,19221,Arial,5.0,0,0,0,2,0,0,0,32.98876128,0,100,100,0,180,64,599.2794364281281,108.276527261198,"{'rings': [[[1244475.4388803542, 548402.7744712085], [1244466.9901314825, 548415.7895179391], [1244499.3853025287, 548436.8179435134], [1244507.8335158825, 548423.8028967828], [1244475.4388803542, 548402.7744712085]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
36,35676,,,0,35676.0,40156.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:36:26,,0,0,19224,Arial,5.76,0,0,0,2,0,0,0,-52.35278844,0,100,100,0,180,223,795.292320767738,124.73422077200401,"{'rings': [[[1244611.2748624682, 548337.62908566], [1244625.4278689772, 548348.5470733494], [1244652.6034193635, 548313.3185163587], [1244638.4504128546, 548302.4005286694], [1244611.2748624682, 548337.62908566]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
37,35675,,,0,35675.0,40144.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:16:48,,0,0,19228,Arial,5.76,0,0,0,2,0,0,0,-53.71484491,0,100,100,0,180,223,795.2965707210041,124.734274081379,"{'rings': [[[1244639.1621062905, 548363.7684232742], [1244653.5710867941, 548374.346897319], [1244679.9016016424, 548338.4826893657], [1244665.4931566417, 548327.904215321], [1244639.1621062905, 548363.7684232742]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
38,35869,,,0,35869.0,40196.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:14:26,,0,0,19225,Arial,5.76,0,0,0,2,0,0,0,-55.25689415,0,100,100,0,180,223,795.3077272784831,124.73491827014101,"{'rings': [[[1244654.4498595, 548232.7761334628], [1244669.1383764893, 548242.9626138359], [1244694.4942622632, 548206.4027777761], [1244679.8057452738, 548196.215761885], [1244654.4498595, 548232.7761334628]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
39,35876,,,0,35876.0,40296.0,1899-12-30 00:00:00,YES,7,,2006-03-24 12:30:30,,0,0,5,Arial,7.0,0,0,0,2,0,0,0,58.20313492,0,100,100,0,180,64,234.90831223857603,65.0735431765482,"{'rings': [[[1244817.5679585934, 547808.2973244488], [1244799.1051637381, 547819.7433254719], [1244804.8029952496, 547828.9342918545], [1244823.2657901049, 547817.4882908314], [1244817.5679585934, 547808.2973244488]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
40,35672,,,0,35672.0,40109.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:14:51,,0,0,19304,Arial,5.76,0,0,0,2,0,0,0,-55.06064327,0,100,100,0,180,223,795.3009416918321,124.73444775644,"{'rings': [[[1244856.185761422, 548500.5062050372], [1244870.8389347196, 548510.7435589135], [1244896.3195944428, 548474.2704755515], [1244881.6664211452, 548464.0331216753], [1244856.185761422, 548500.5062050372]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
41,35604,,,0,35604.0,39897.0,1899-12-30 00:00:00,YES,7,,,,0,0,19359,Arial,5.76,0,0,0,2,0,0,0,-35.88182866,0,100,100,0,180,223,795.3022926722531,124.73486976639701,"{'rings': [[[1243902.0201477408, 549246.8144964874], [1243912.4968747944, 549261.2973774374], [1243948.5458338559, 549235.2196235508], [1243938.0691068023, 549220.7367425859], [1243902.0201477408, 549246.8144964874]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
42,35957,,,0,35957.0,40080.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:42:55,,0,0,11724,Arial,5.0,0,0,0,2,0,0,0,-29.10475179,0,100,100,0,180,64,599.2702568732,108.276182163737,"{'rings': [[[1243916.5340883136, 548670.8852907419], [1243924.0810375363, 548684.4422740787], [1243957.8262304962, 548665.6565664113], [1243950.2787457705, 548652.0990475565], [1243916.5340883136, 548670.8852907419]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
43,35952,,,0,35952.0,40048.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:44:21,,0,0,11704,Arial,5.0,0,0,0,2,0,0,0,-28.88641561,0,100,100,0,180,64,599.272156447453,108.27639963364001,"{'rings': [[[1243964.7305671275, 548764.0764311999], [1243972.226107344, 548777.6623321176], [1244006.0425232053, 548759.0051469505], [1243998.5469829887, 548745.4192460477], [1243964.7305671275, 548764.0764311999]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
44,35639,,,0,35639.0,39966.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:29:38,,0,0,19313,Arial,5.0,0,0,0,2,0,0,0,0.0,0,100,100,0,180,64,599.2680656523561,108.275935205085,"{'rings': [[[1244307.452455476, 549018.1541985869], [1244307.452455476, 549033.670614779], [1244346.0740068853, 549033.670614779], [1244346.0740068853, 549018.1541985869], [1244307.452455476, 549018.1541985869]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
45,35637,,,0,35637.0,39970.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:47:17,,0,0,19309,Arial,5.0,0,0,0,2,0,0,0,0.0,0,100,100,0,180,64,599.2680656523561,108.275935205085,"{'rings': [[[1244307.9515512437, 548999.191772446], [1244307.9515512437, 549014.7081886381], [1244346.573102653, 549014.7081886381], [1244346.573102653, 548999.191772446], [1244307.9515512437, 548999.191772446]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
46,35586,,,0,35586.0,39845.0,1899-12-30 00:00:00,YES,7,,,,0,0,19425,Arial,5.76,0,0,0,2,0,0,0,83.99097173,0,100,100,0,180,223,795.289136457275,124.733389966391,"{'rings': [[[1244606.5189938843, 549259.1173142791], [1244588.742187947, 549260.9894589186], [1244593.4011291414, 549305.2354769111], [1244611.1779350638, 549303.3654743135], [1244606.5189938843, 549259.1173142791]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
47,35656,,,0,35656.0,40064.0,1899-12-30 00:00:00,YES,7,,,,0,0,11544,Arial,5.0,0,0,0,2,0,0,0,22.65512581,0,100,100,0,180,64,599.2643284464881,108.275996890846,"{'rings': [[[1244576.5121995807, 548713.6249177605], [1244570.5353671014, 548727.9439325035], [1244606.1773381978, 548742.8204136789], [1244612.153635174, 548728.501398921], [1244576.5121995807, 548713.6249177605]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
48,35657,,,0,35657.0,40070.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:49:28,,0,0,11540,Arial,5.0,0,0,0,2,0,0,0,21.27486962,0,100,100,0,180,64,599.278942320876,108.27660664804701,"{'rings': [[[1244581.9556636214, 548694.5280784816], [1244576.3258419335, 548708.9873969853], [1244612.3153593391, 548723.0011707693], [1244617.945181027, 548708.5418522656], [1244581.9556636214, 548694.5280784816]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
49,35615,,,0,35615.0,39931.0,1899-12-30 00:00:00,YES,7,,,,0,0,19416,Arial,5.76,0,0,0,2,0,0,0,68.0392934,0,100,100,0,180,223,795.2892603425521,124.733912875445,"{'rings': [[[1244667.1307476908, 549122.6478232592], [1244650.5529497266, 549129.3326005936], [1244667.1917958856, 549170.5963607132], [1244683.7695938498, 549163.9115833789], [1244667.1307476908, 549122.6478232592]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
50,35584,,,0,35584.0,39797.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:28:57,,0,0,19417,Arial,5.76,0,0,0,2,0,0,0,67.45692686,0,100,100,0,180,223,795.2733938503601,124.733521758128,"{'rings': [[[1244708.7950696647, 549226.2412548214], [1244692.286352545, 549233.0936469287], [1244709.3434323967, 549274.1865792125], [1244725.8521495014, 549267.3341871053], [1244708.7950696647, 549226.2412548214]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
51,35581,,,0,35581.0,39888.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:23:11,,0,0,19405,Arial,5.76,0,0,0,2,0,0,0,43.75463941,0,100,100,0,180,223,795.288934570156,124.733828258532,"{'rings': [[[1244798.7608304918, 549161.230282411], [1244786.3991065472, 549174.1403690875], [1244818.536161542, 549204.9108013362], [1244830.8978854865, 549191.9985726029], [1244798.7608304918, 549161.230282411]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
52,35580,,,0,35580.0,39913.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:29:38,,0,0,19401,Arial,5.76,0,0,0,2,0,0,0,30.78414356,0,100,100,0,180,223,795.283401027766,124.73453413069402,"{'rings': [[[1244843.5273646712, 549113.7090823054], [1244834.378703609, 549129.0653808713], [1244872.60344176, 549151.8374285698], [1244881.7499607801, 549136.4811300039], [1244843.5273646712, 549113.7090823054]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
53,35983,,,0,35983.0,40628.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:43:52,,0,0,19016,Arial,5.76,0,0,0,2,0,0,0,-6.17019809,0,100,100,0,180,223,795.3044793047529,124.735061415559,"{'rings': [[[1245673.9986253828, 546862.4530081302], [1245675.9200369865, 546880.2244589627], [1245720.1548092514, 546875.4423503578], [1245718.2333976477, 546857.6708995402], [1245673.9986253828, 546862.4530081302]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
54,35941,,,0,35941.0,39982.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:32:36,,0,0,19333,Arial,5.76,0,0,0,2,0,0,0,22.34081175,0,100,100,0,180,223,795.295878454662,124.733982500086,"{'rings': [[[1244938.5986824334, 548902.8844964951], [1244931.804125443, 548919.417847082], [1244972.9564993978, 548936.3298036009], [1244979.7510563731, 548919.7964529991], [1244938.5986824334, 548902.8844964951]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
55,35937,,,0,35937.0,40066.0,1899-12-30 00:00:00,YES,7,,,,0,0,19317,Arial,5.76,0,0,0,2,0,0,0,15.84308437,0,100,100,0,180,223,795.305654494259,124.734601691815,"{'rings': [[[1245030.9688853323, 548671.5295098573], [1245026.08931382, 548688.7258224189], [1245068.8915955573, 548700.8712001294], [1245073.7711670697, 548683.6748875678], [1245030.9688853323, 548671.5295098573]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
