,FeatureID,ZOrder,AnnotationClassID,Element,SymbolID,Status,TextString,FontName,FontSize,Bold,Italic,Underline,VerticalAlignment,HorizontalAlignment,XOffset,YOffset,Angle,FontLeading,WordSpacing,CharacterWidth,CharacterSpacing,FlipAngle,Override,Entity,Handle,Owner,Layer,LyrFrzn,LyrLock,LyrOn,LyrVPFrzn,LyrHandle,Color,EntColor,LyrColor,BlkColor,Linetype,EntLinetype,LyrLnType,BlkLinetype,Elevation,Thickness,LineWt,EntLineWt,LyrLineWt,BlkLineWt,RefName,LTScale,ExtX,ExtY,ExtZ,DocName,DocPath,DocType,DocVer,ScaleX,ScaleY,ScaleZ,Style,FontID,Text,Height,TxtAngle,TxtWidth,TxtOblique,TxtGenType,TxtJust,VertAlign,TxtFont,TxtBoxHt,TxtBoxWd,TxtRefWd,TxtAttach,TxtDir,LnSpace,SpaceFct,TxtMemo,SHAPE_Length,SHAPE_Area,geometry
124,,,1,b'\xff\xff\xf9\xff\x02\x00\xe0\x88\xab\x1fC\x00/A\x84P\xdf[\xeb kA\xa0\x02\xab\x1fG\x00/A\x84P\xdf[\xeb kA\x10\x00\x00\x00A\x00&\x00F\x00 \x00L\x00L\x00C\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,A&F LLC,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101621E,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,A&F LLC,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,A&F LLC,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,A&F LLC,58.46904317289591,144.68687740294087,POINT (-77.20289251347315 39.14553320105399)
125,,,1,b'\xff\xff\xf9\xff\x02\x00\xe0\x88\xab\x1fC\x00/A\xc0\xf8#n\xea kA\xa0\x02\xab\x1fG\x00/A\xc0\xf8#n\xea kA\x1e\x00\x00\x00L\x00.\x00 \x002\x008\x001\x003\x004\x00 \x00F\x00.\x00 \x006\x005\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,L. 28134 F. 65,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101621F,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,L. 28134 F. 65,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,L. 28134 F. 65,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,L. 28134 F. 65,84.24720683693886,226.04270074176208,POINT (-77.20289187761041 39.14551281136367)
126,,,1,b'\xff\xff\xf9\xff\x02\x00\xe0\x88\xab\x1fC\x00/A$as\x80\xe9 kA\xa0\x02\xab\x1fG\x00/A$as\x80\xe9 kA\x18\x00\x00\x00R\x00E\x00A\x00L\x00T\x00Y\x00 \x00P\x00A\x00R\x00K\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,REALTY PARK,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016220,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,REALTY PARK,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,REALTY PARK,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,REALTY PARK,88.61202750355005,239.81806440561286,POINT (-77.20289124186068 39.14549242527509)
127,,,1,b'\xff\xff\xf9\xff\x02\x00\xe0\x88\xab\x1fC\x00/A`\t\xb8\x92\xe8 kA\xa0\x02\xab\x1fG\x00/A`\t\xb8\x92\xe8 kA\x0e\x00\x00\x00L\x00O\x00T\x00 \x009\x000\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,LOT 90,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016221,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,LOT 90,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,LOT 90,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,LOT 90,50.105542838573456,118.29169019872573,POINT (-77.20289060599926 39.14547203558462)
128,,,1,b'\xff\xff\xf9\xff\x02\x00\xe0\x88\xab\x1fC\x00/A\xc4q\x07\xa5\xe7 kA\xa0\x02\xab\x1fG\x00/A\xc4q\x07\xa5\xe7 kA\x1e\x00\x00\x00P\x00L\x00A\x00T\x00 \x00N\x00O\x00.\x00 \x002\x003\x003\x008\x002\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,PLAT NO. 23382,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016222,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PLAT NO. 23382,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PLAT NO. 23382,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PLAT NO. 23382,97.63300684094429,268.28825378298524,POINT (-77.20288997025081 39.14545164949585)
129,,,1,"b'\xff\xff\xf9\xff\x02\x00\xa0h\xbe\xe1\xd1\xff.A\xe0\xa5\xe8+\xf6 kA\x80\xe2\xbd\xe1\xd5\xff.A\xe0\xa5\xe8+\xf6 kA\x1a\x00\x00\x00H\x00A\x00L\x00I\x00C\x00I\x00,\x00 \x00I\x00N\x00C\x00.\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,"HALICI, INC.",Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016223,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,"HALICI, INC.",1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,"HALICI, INC.",4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,"HALICI, INC.",77.92438483983278,206.08788952621802,POINT (-77.20309948386924 39.14576683503307)
130,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0h\xbe\xe1\xd1\xff.A8^5>\xf5 kA\x80\xe2\xbd\xe1\xd5\xff.A8^5>\xf5 kA\x18\x00\x00\x00R\x00E\x00A\x00L\x00T\x00Y\x00 \x00P\x00A\x00R\x00K\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,REALTY PARK,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016224,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,REALTY PARK,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,REALTY PARK,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,REALTY PARK,88.61202748864889,239.81806412253536,POINT (-77.20309884802577 39.14574644804777)
131,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0h\xbe\xe1\xd1\xff.At\x06zP\xf4 kA\x80\xe2\xbd\xe1\xd5\xff.At\x06zP\xf4 kA\x0e\x00\x00\x00L\x00O\x00T\x00 \x008\x004\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,LOT 84,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016225,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,LOT 84,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,LOT 84,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,LOT 84,50.105542838573456,118.29169019872573,POINT (-77.20309821209872 39.14572605836103)
132,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0h\xbe\xe1\xd1\xff.A\xb8^\xc1b\xf3 kA\x80\xe2\xbd\xe1\xd5\xff.A\xb8^\xc1b\xf3 kA\x1e\x00\x00\x00P\x00L\x00A\x00T\x00 \x00N\x00O\x00.\x00 \x001\x007\x007\x003\x004\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,PLAT NO. 17734,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016226,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PLAT NO. 17734,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PLAT NO. 17734,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PLAT NO. 17734,97.63300681859255,268.28825344278795,POINT (-77.20309757620036 39.14570566957467)
133,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0\x17\xb4v|\x0f/AX\x043\xfb\xe2\x1fkA`\x91\xb3v\x80\x0f/AX\x043\xfb\xe2\x1fkA\x0c\x00\x00\x00P\x00E\x00P\x00C\x00O\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,PEPCO,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016227,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PEPCO,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PEPCO,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PEPCO,52.18559116870165,124.85631779158115,POINT (-77.19584377881364 39.1398580348842)
134,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0\x17\xb4v|\x0f/A\xe4%3\xfb\xe1\x1fkA`\x91\xb3v\x80\x0f/A\xe4%3\xfb\xe1\x1fkA\x1c\x00\x00\x00L\x00.\x00 \x005\x008\x004\x00 \x00F\x00.\x00 \x004\x008\x003\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,L. 584 F. 483,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016228,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,L. 584 F. 483,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,L. 584 F. 483,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,L. 584 F. 483,77.96375482529402,206.2121409105068,POINT (-77.19584309641802 39.13983607829314)
135,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0\x17\xb4v|\x0f/AtG3\xfb\xe0\x1fkA`\x91\xb3v\x80\x0f/AtG3\xfb\xe0\x1fkA \x00\x00\x00M\x00A\x00D\x00D\x00O\x00X\x00 \x00A\x00D\x00D\x00I\x00T\x00I\x00O\x00N\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,MADDOX ADDITION,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016229,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,MADDOX ADDITION,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,MADDOX ADDITION,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,MADDOX ADDITION,118.72745283693075,334.86227527830164,POINT (-77.19584241402313 39.13981412170195)
136,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0\x17\xb4v|\x0f/A\x00i3\xfb\xdf\x1fkA`\x91\xb3v\x80\x0f/A\x00i3\xfb\xdf\x1fkA \x00\x00\x00T\x00O\x00 \x00G\x00A\x00I\x00T\x00H\x00E\x00R\x00S\x00B\x00U\x00R\x00G\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,TO GAITHERSBURG,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101622A,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,TO GAITHERSBURG,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,TO GAITHERSBURG,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,TO GAITHERSBURG,121.66183015704155,344.1231627766086,POINT (-77.19584173162902 39.13979216511069)
137,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0\x17\xb4v|\x0f/A\x90\x8a3\xfb\xde\x1fkA`\x91\xb3v\x80\x0f/A\x90\x8a3\xfb\xde\x1fkA\x0c\x00\x00\x00L\x00O\x00T\x00 \x003\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,LOT 3,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101622B,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,LOT 3,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,LOT 3,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,LOT 3,43.820778504014015,98.45698887584837,POINT (-77.19584104923563 39.13977020851933)
138,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0\x17\xb4v|\x0f/A\x1c\xac3\xfb\xdd\x1fkA`\x91\xb3v\x80\x0f/A\x1c\xac3\xfb\xdd\x1fkA\x16\x00\x00\x00P\x00L\x00A\x00T\x00 \x001\x007\x006\x002\x009\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,PLAT 17629,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101622C,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PLAT 17629,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PLAT 17629,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PLAT 17629,74.40470682829618,194.9797938926995,POINT (-77.19584036684297 39.13974825192787)
139,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0\x17\xb4v|\x0f/A\xac\xcd3\xfb\xdc\x1fkA`\x91\xb3v\x80\x0f/A\xac\xcd3\xfb\xdc\x1fkA\x10\x00\x00\x00P\x00.\x00 \x00N\x002\x002\x005\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,P. N225,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101622D,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,P. N225,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,P. N225,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,P. N225,51.99792750924826,124.26405172776906,POINT (-77.19583968445107 39.13972629533632)
140,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0m\xf2<E\x0f/A\xb0\xcb\xd1)\x00 kA`\xe7\xf1<I\x0f/A\xb0\xcb\xd1)\x00 kA(\x00\x00\x001\x005\x00 \x00F\x00U\x00L\x00K\x00S\x00 \x00C\x00O\x00R\x00N\x00E\x00R\x00 \x00L\x00L\x00C\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,15 FULKS CORNER LLC,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101622E,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,15 FULKS CORNER LLC,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,15 FULKS CORNER LLC,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,15 FULKS CORNER LLC,140.7313458248973,404.3065088915106,POINT (-77.19596101045357 39.14049694146092)
141,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0m\xf2<E\x0f/A@\xed\xd1)\xff\x1fkA`\xe7\xf1<I\x0f/A@\xed\xd1)\xff\x1fkA \x00\x00\x00L\x00.\x00 \x005\x002\x006\x005\x007\x00 \x00F\x00.\x00 \x004\x008\x003\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,L. 52657 F. 483,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,101622F,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,L. 52657 F. 483,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,L. 52657 F. 483,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,L. 52657 F. 483,90.5319711714983,245.87740206463945,POINT (-77.195960328006 39.14047498487398)
142,,,1,b'\xff\xff\xf9\xff\x02\x00\xa0m\xf2<E\x0f/A\xcc\x0e\xd2)\xfe\x1fkA`\xe7\xf1<I\x0f/A\xcc\x0e\xd2)\xfe\x1fkA\x14\x00\x00\x00D\x00E\x00E\x00R\x00 \x00P\x00A\x00R\x00K\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,DEER PARK,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,1016230,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,DEER PARK,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,DEER PARK,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,DEER PARK,77.09105317294598,203.45789676344975,POINT (-77.19595964555918 39.14045302828692)
